review_id,product_id,rating,review_date
9699,3171,1,2024-04-02
9700,1128,4,2023-10-23
9701,1133,5,2024-07-21
9702,2271,3,2023-05-16
9703,2192,5,2024-03-05
9704,4203,4,2023-01-10
9705,2730,4,2023-11-13
9706,2730,3,2024-12-23
9707,2514,3,2023-08-19
9708,664,5,2023-03-30
9709,3314,4,2024-07-08
9710,1010,2,2023-01-22
9711,3991,4,2023-10-10
9712,2405,4,2024-09-22
9713,207,3,2023-08-03
9714,3661,2,2023-08-19
9715,2594,5,2023-12-25
9716,1720,5,2024-02-25
9717,3047,1,2024-08-07
9718,2144,3,2023-11-17
9719,4926,5,2024-09-30
9720,2465,3,2024-11-12
9721,1193,3,2023-09-09
9722,3519,2,2024-09-06
9723,3628,3,2023-11-21
9724,3391,2,2024-04-11
9725,2131,1,2023-11-05
9726,3463,5,2023-09-11
9727,4391,3,2023-08-28
9728,1728,1,2023-06-15
9729,396,4,2024-06-22
9730,2537,2,2024-09-24
9731,552,5,2023-10-13
9732,3630,2,2024-05-12
9733,498,2,2023-02-05
9734,2893,2,2024-10-02
9735,2766,2,2023-09-15
9736,1462,3,2024-07-27
9737,1917,3,2023-08-10
9738,2452,5,2023-06-24
9739,1325,2,2024-04-01
9740,846,1,2023-06-05
9741,1855,5,2023-12-05
9742,3699,4,2024-08-19
9743,2346,5,2024-11-01
9744,810,3,2024-08-23
9745,3788,1,2023-03-04
9746,399,5,2023-01-02
9747,4729,1,2023-07-08
9748,1549,4,2024-09-19
9749,576,1,2024-12-16
9750,4694,3,2023-03-08
9751,4149,1,2024-09-14
9752,3419,4,2024-04-17
9753,3934,1,2024-05-02
9754,1734,1,2023-12-17
9755,4383,5,2023-08-14
9756,1650,4,2023-04-05
9757,1092,2,2023-04-12
9758,3012,1,2023-04-30
9759,126,3,2024-03-27
9760,1409,4,2024-02-07
9761,1152,2,2024-04-06
9762,1990,4,2023-09-21
9763,3087,3,2024-12-07
9764,2451,2,2024-06-15
9765,4076,2,2024-05-18
9766,1573,4,2023-01-24
9767,1578,5,2023-06-20
9768,1538,3,2023-03-19
9769,4075,3,2024-01-19
9770,2217,1,2024-11-23
9771,1146,1,2023-12-28
9772,4010,4,2023-12-14
9773,2227,5,2023-02-08
9774,2219,1,2024-02-16
9775,3642,1,2024-11-10
9776,3620,1,2024-06-03
9777,2000,4,2023-11-09
9778,955,1,2023-08-31
9779,1397,1,2024-01-16
9780,2862,4,2023-06-07
9781,4077,1,2023-01-27
9782,4544,1,2024-07-30
9783,2009,2,2023-07-12
9784,4377,2,2024-05-30
9785,1520,4,2023-12-11
9786,1241,5,2023-12-11
9787,4192,4,2023-04-18
9788,827,5,2023-09-20
9789,295,5,2023-08-05
9790,1069,4,2023-07-13
9791,2213,4,2024-01-13
9792,4935,4,2023-09-17
9793,240,5,2024-12-20
9794,1913,3,2023-04-11
9795,2589,2,2023-11-13
9796,464,2,2023-11-21
9797,4050,3,2023-03-29
9798,12,3,2023-01-23
9799,2644,5,2023-12-24
9800,4741,4,2024-02-17
9801,4767,3,2023-04-05
9802,3662,5,2024-11-01
9803,617,4,2024-12-21
9804,1073,1,2023-02-28
9805,2302,3,2024-09-22
9806,1503,5,2024-06-06
9807,720,5,2024-06-21
9808,1822,4,2023-03-01
9809,3037,1,2023-05-09
9810,3278,2,2023-07-11
9811,3774,2,2023-10-15
9812,361,5,2024-03-11
9813,1824,5,2023-02-01
9814,2428,3,2024-12-20
9815,1342,5,2023-12-13
9816,3038,2,2023-02-02
9817,4863,3,2023-10-11
9818,2481,5,2024-11-17
9819,2267,1,2023-01-25
9820,3130,5,2023-09-18
9821,2909,3,2024-04-11
9822,3557,3,2023-05-17
9823,1479,1,2024-11-23
9824,4929,3,2024-06-09
9825,4274,5,2023-05-24
9826,4223,2,2023-05-09
9827,1330,1,2023-09-29
9828,593,1,2024-10-05
9829,1287,4,2024-11-25
9830,603,5,2023-12-31
9831,2496,4,2023-02-13
9832,2017,5,2024-06-17
9833,4065,4,2023-02-16
9834,456,2,2024-03-12
9835,2399,5,2024-12-26
9836,1631,3,2024-04-26
9837,528,5,2023-05-10
9838,788,1,2024-10-24
9839,484,1,2024-05-18
9840,4002,2,2024-08-01
9841,2427,5,2024-04-04
9842,4241,3,2023-12-10
9843,2122,3,2024-08-06
9844,1494,3,2024-06-01
9845,4304,3,2023-10-09
9846,830,5,2024-07-08
9847,4724,2,2024-08-22
9848,2226,1,2023-12-15
9849,4839,1,2024-06-11
9850,4410,5,2023-02-08
9851,1451,4,2023-12-03
9852,3688,2,2024-06-22
9853,3411,2,2023-04-25
9854,770,1,2024-03-07
9855,730,2,2023-05-22
9856,4954,2,2024-01-15
9857,23,5,2024-04-28
9858,2184,2,2023-07-05
9859,2384,3,2024-05-17
9860,4521,3,2024-06-29
9861,4307,1,2024-11-15
9862,2028,5,2024-01-30
9863,2329,3,2023-02-08
9864,897,2,2024-11-18
9865,443,5,2023-09-23
9866,3634,5,2023-09-12
9867,2554,4,2023-04-16
9868,4782,2,2024-07-24
9869,1831,5,2023-09-21
9870,4986,4,2023-01-20
9871,1919,1,2023-02-24
9872,4773,5,2024-05-19
9873,3094,2,2024-07-31
9874,119,4,2023-08-22
9875,795,1,2023-11-07
9876,2925,5,2023-10-20
9877,531,4,2024-01-05
9878,2278,1,2023-05-05
9879,1946,3,2024-01-20
9880,4338,2,2023-11-07
9881,1498,2,2024-03-06
9882,1726,2,2023-09-22
9883,494,3,2024-07-25
9884,1464,4,2024-01-08
9885,2746,3,2024-04-10
9886,4825,5,2023-03-03
9887,1875,2,2024-10-28
9888,2097,4,2024-11-16
9889,3878,4,2024-10-27
9890,1890,5,2023-06-23
9891,2373,1,2024-02-29
9892,2163,5,2023-11-11
9893,4605,2,2024-09-17
9894,3910,5,2023-10-21
9895,4896,2,2024-12-31
9896,3689,2,2024-10-20
9897,2641,1,2023-10-28
9898,2369,4,2023-10-09
9899,2184,3,2024-08-04
9900,4407,4,2023-12-08
9901,88,3,2024-06-12
9902,1647,1,2024-04-21
9903,2247,1,2023-01-01
9904,1489,3,2024-12-19
9905,3723,1,2023-04-16
9906,3831,1,2024-10-27
9907,2656,3,2024-08-03
9908,2665,3,2023-12-17
9909,535,3,2023-12-09
9910,4337,2,2024-05-15
9911,1934,4,2023-05-09
9912,4240,3,2023-01-24
9913,4016,4,2023-06-16
9914,195,4,2024-03-31
9915,3710,5,2024-11-08
9916,4024,2,2023-12-21
9917,2409,5,2024-02-25
9918,4032,3,2024-04-16
9919,1992,3,2024-01-03
9920,141,4,2024-09-15
9921,1288,4,2023-10-14
9922,1287,5,2024-04-23
9923,111,5,2024-03-08
9924,63,5,2024-10-04
9925,466,2,2024-09-23
9926,1656,5,2023-11-17
9927,3712,3,2023-12-07
9928,4343,4,2024-06-13
9929,2293,5,2023-01-28
9930,1748,1,2024-07-08
9931,2757,2,2023-11-15
9932,1860,5,2024-02-29
9933,283,3,2024-12-07
9934,1564,4,2024-04-19
9935,4726,4,2023-09-13
9936,2537,5,2024-09-23
9937,3641,3,2024-09-11
9938,522,4,2024-11-23
9939,2582,4,2023-11-05
9940,1012,5,2024-12-17
9941,1555,1,2024-08-11
9942,3482,2,2024-10-14
9943,3452,4,2024-07-15
9944,352,1,2024-10-09
9945,1199,2,2024-11-30
9946,1205,3,2024-12-20
9947,4267,4,2024-02-25
9948,187,2,2023-12-03
9949,4801,5,2024-11-03
9950,2279,1,2024-01-10
9951,635,2,2024-08-10
9952,445,1,2024-02-07
9953,1253,2,2024-07-06
9954,3037,3,2024-09-22
9955,3355,3,2024-10-01
9956,3263,2,2024-07-19
9957,2697,1,2024-11-13
9958,2545,2,2023-12-17
9959,3192,4,2023-10-21
9960,497,2,2023-06-18
9961,2388,4,2023-08-25
9962,4667,5,2024-03-13
9963,4217,1,2023-07-28
9964,2773,5,2023-08-14
9965,1449,3,2024-12-14
9966,2160,5,2024-10-13
9967,1137,3,2024-09-29
9968,3986,2,2023-04-14
9969,4407,3,2024-07-24
9970,4891,4,2023-10-18
9971,593,3,2023-04-13
9972,4963,5,2023-08-20
9973,2930,4,2023-09-04
9974,2083,3,2024-12-07
9975,508,3,2024-09-16
9976,4413,1,2023-12-04
9977,2966,3,2023-08-18
9978,4913,2,2024-07-09
9979,1681,4,2023-07-04
9980,3713,5,2024-01-11
9981,4259,4,2024-03-17
9982,1001,4,2024-07-29
9983,3280,4,2023-04-04
9984,4939,4,2023-10-22
9985,1343,2,2024-09-03
9986,799,4,2024-03-13
9987,4343,4,2024-03-31
9988,699,4,2024-02-04
9989,4108,2,2024-05-19
9990,3782,5,2024-07-09
9991,3982,3,2023-10-14
9992,4564,1,2023-01-07
9993,442,4,2024-06-30
9994,2996,1,2024-07-17
9995,2702,4,2023-05-18
9996,204,2,2023-06-10
9997,2251,3,2024-07-17
9998,1062,1,2023-04-07
9999,3321,1,2024-08-09
10000,2985,2,2023-04-10
10001,3186,1,2024-06-17
10002,293,1,2023-06-10
10003,296,1,2024-12-13
10004,4798,2,2023-03-11
10005,2,1,2024-01-25
10006,4074,2,2023-09-04
10007,1396,3,2023-06-17
10008,1655,5,2024-11-01
10009,1835,4,2023-05-10
10010,4269,1,2023-06-01
10011,2361,2,2024-02-22
10012,724,2,2024-07-22
10013,963,3,2024-05-08
10014,1036,5,2024-04-29
10015,3019,3,2023-12-27
10016,3970,4,2024-04-01
10017,254,3,2023-01-07
10018,1942,4,2023-03-04
10019,2755,5,2024-10-24
10020,226,3,2024-01-17
10021,2381,2,2024-12-11
10022,791,2,2023-08-13
10023,3164,1,2023-06-27
10024,1278,3,2023-10-01
10025,2556,4,2024-07-20
10026,3283,5,2024-04-20
10027,3816,5,2024-04-13
10028,974,2,2023-01-27
10029,1801,1,2023-04-25
10030,1765,5,2024-10-21
10031,802,3,2023-06-24
10032,4101,5,2023-01-08
10033,3659,4,2023-03-19
10034,3547,1,2024-04-28
10035,2539,1,2023-10-30
10036,2544,1,2023-08-24
10037,4979,1,2024-04-23
10038,3566,4,2023-12-22
10039,737,5,2024-05-31
10040,1340,4,2023-06-03
10041,3935,3,2024-12-19
10042,1083,2,2023-11-21
10043,318,2,2023-08-08
10044,3715,3,2023-09-12
10045,4078,4,2024-01-19
10046,1110,4,2023-08-30
10047,266,2,2023-06-07
10048,299,3,2024-01-19
10049,420,2,2024-06-23
10050,1965,1,2023-02-27
10051,2341,3,2023-05-11
10052,234,1,2023-03-15
10053,1439,5,2023-07-10
10054,2558,3,2024-12-14
10055,1186,1,2024-04-14
10056,1696,4,2024-03-31
10057,1026,4,2023-08-07
10058,4277,2,2024-07-17
10059,2167,5,2023-10-07
10060,2072,1,2023-03-28
10061,52,5,2024-08-21
10062,3620,3,2023-08-01
10063,2869,3,2023-02-21
10064,2781,1,2024-06-13
10065,1221,2,2024-12-22
10066,4779,3,2023-12-30
10067,3470,2,2023-07-01
10068,2604,3,2024-03-17
10069,3050,5,2024-06-26
10070,4030,3,2023-09-29
10071,227,1,2023-07-07
10072,4805,2,2024-11-09
10073,4296,2,2024-11-10
10074,580,1,2023-06-27
10075,2642,5,2024-04-02
10076,1361,4,2024-11-01
10077,1889,2,2024-08-28
10078,4856,2,2023-06-09
10079,4159,5,2024-11-08
10080,1686,3,2023-10-24
10081,3710,2,2023-08-05
10082,3018,1,2023-03-15
10083,4649,5,2024-02-29
10084,3728,5,2023-10-27
10085,1960,1,2024-10-11
10086,2866,5,2024-07-30
10087,561,5,2024-04-27
10088,339,5,2023-05-13
10089,3898,3,2024-03-26
10090,2986,5,2024-05-27
10091,2632,2,2023-05-19
10092,321,3,2024-01-14
10093,694,2,2023-05-17
10094,2214,2,2024-06-13
10095,205,5,2023-07-04
10096,4494,5,2023-01-17
10097,2887,5,2024-05-26
10098,3183,4,2024-04-10
10099,1011,3,2024-11-14
10100,3231,2,2024-02-16
10101,3636,2,2024-07-15
10102,2787,4,2024-08-03
10103,4614,2,2023-09-30
10104,982,4,2023-12-10
10105,635,1,2023-02-22
10106,3153,3,2023-08-28
10107,4024,4,2024-03-18
10108,3195,5,2023-09-13
10109,1910,5,2023-09-29
10110,4145,1,2023-05-21
10111,707,4,2024-01-24
10112,1963,5,2024-10-04
10113,9,2,2024-06-27
10114,3046,2,2023-08-01
10115,2646,1,2023-08-10
10116,4663,3,2023-09-04
10117,2525,4,2024-01-13
10118,590,4,2024-05-03
10119,960,1,2024-09-18
10120,1313,5,2024-01-14
10121,2448,2,2023-09-10
10122,2464,1,2023-11-07
10123,2786,2,2023-01-15
10124,645,3,2024-01-03
10125,897,1,2024-02-24
10126,2880,5,2024-02-26
10127,936,5,2023-02-21
10128,1300,4,2023-08-11
10129,2118,5,2024-08-11
10130,2253,1,2024-04-24
10131,2156,3,2023-02-15
10132,2135,4,2024-01-15
10133,3952,5,2024-09-29
10134,2972,3,2024-05-23
10135,1751,3,2024-01-12
10136,2503,1,2024-11-13
10137,566,1,2023-05-19
10138,381,3,2023-04-17
10139,4400,4,2023-07-26
10140,2967,2,2024-11-07
10141,3044,4,2023-05-25
10142,1137,3,2023-01-04
10143,406,2,2023-07-08
10144,1243,2,2023-10-05
10145,3654,4,2023-04-07
10146,3278,4,2024-09-24
10147,3149,2,2023-10-10
10148,3155,4,2023-11-03
10149,3938,5,2023-03-02
10150,2850,2,2024-09-02
10151,4192,3,2023-07-05
10152,1927,4,2024-12-18
10153,4455,4,2024-01-13
10154,4590,2,2023-09-19
10155,3058,2,2023-06-23
10156,1219,5,2023-02-14
10157,2087,4,2023-01-04
10158,334,5,2023-09-24
10159,3419,1,2024-03-10
10160,3746,5,2024-01-28
10161,2400,5,2023-03-26
10162,1197,5,2023-08-04
10163,4302,3,2023-09-02
10164,4760,1,2023-06-08
10165,3336,2,2024-03-13
10166,3352,4,2024-06-26
10167,361,4,2023-12-31
10168,1277,4,2023-06-24
10169,4288,1,2023-06-15
10170,1946,2,2023-02-06
10171,1081,1,2024-11-24
10172,1273,4,2024-11-24
10173,3450,1,2024-10-03
10174,3867,1,2023-01-25
10175,1762,4,2023-10-17
10176,1305,1,2024-12-20
10177,3792,2,2023-06-22
10178,2431,5,2023-11-10
10179,2075,1,2023-02-07
10180,3973,1,2023-01-19
10181,4008,4,2023-11-22
10182,3272,4,2023-02-15
10183,3468,2,2023-02-12
10184,2405,4,2023-08-31
10185,2795,4,2023-11-30
10186,3665,5,2024-07-20
10187,4327,5,2024-12-10
10188,4997,5,2024-04-09
10189,639,3,2023-11-17
10190,4240,5,2024-07-25
10191,1785,3,2024-03-24
10192,1974,5,2023-07-20
10193,1048,5,2023-07-14
10194,1088,5,2024-07-17
10195,3588,1,2024-06-13
10196,1110,4,2024-10-05
10197,1975,1,2023-08-21
10198,1444,3,2024-04-09
10199,749,1,2023-01-19
10200,1927,3,2023-09-06
10201,1891,5,2024-07-23
10202,1157,4,2023-01-30
10203,3510,2,2024-01-04
10204,1486,4,2023-05-12
10205,4856,5,2024-01-09
10206,1701,1,2024-12-08
10207,4170,1,2023-07-29
10208,1471,2,2024-11-13
10209,2783,3,2024-07-19
10210,4294,5,2024-10-09
10211,2263,5,2023-12-10
10212,414,3,2024-05-03
10213,2941,2,2023-01-08
10214,1260,5,2024-08-29
10215,1221,3,2023-12-31
10216,3337,5,2023-10-17
10217,234,2,2023-02-10
10218,4353,5,2023-12-27
10219,4197,4,2024-05-13
10220,1428,4,2023-02-02
10221,2888,2,2024-12-02
10222,2425,1,2024-12-22
10223,4455,4,2024-02-24
10224,1833,2,2023-05-14
10225,1034,2,2023-06-17
10226,4242,3,2023-05-02
10227,1332,5,2024-12-13
10228,3109,4,2024-06-13
10229,1766,4,2024-09-17
10230,1162,2,2024-01-01
10231,2583,4,2023-03-10
10232,4755,3,2023-01-29
10233,73,3,2023-07-10
10234,4396,1,2023-11-13
10235,2901,2,2023-08-16
10236,4790,5,2023-05-11
10237,1936,4,2023-02-12
10238,3504,5,2024-06-26
10239,522,3,2023-04-14
10240,865,4,2024-09-27
10241,2544,3,2024-12-10
10242,3447,4,2023-05-20
10243,2012,1,2023-08-08
10244,4913,4,2024-07-07
10245,1400,2,2024-08-30
10246,1286,5,2024-04-13
10247,4646,5,2024-07-22
10248,346,4,2023-02-02
10249,2923,2,2023-10-16
10250,2819,1,2024-12-11
10251,3784,5,2024-02-04
10252,3498,3,2023-06-23
10253,2455,4,2023-12-06
10254,1495,2,2023-01-26
10255,1351,1,2024-10-29
10256,658,5,2024-05-18
10257,851,2,2024-06-22
10258,207,1,2023-07-12
10259,3066,2,2024-04-24
10260,4986,1,2024-08-16
10261,3333,2,2023-08-21
10262,4140,1,2023-02-19
10263,219,1,2024-09-23
10264,3332,4,2023-05-18
10265,27,2,2024-11-04
10266,1922,3,2023-03-14
10267,4773,5,2024-08-14
10268,417,5,2023-06-02
10269,1633,1,2023-04-25
10270,3401,5,2023-07-11
10271,3898,3,2023-12-03
10272,422,4,2024-10-25
10273,4570,4,2023-11-06
10274,4271,3,2023-06-03
10275,176,3,2023-01-15
10276,2636,5,2024-03-06
10277,2590,1,2023-11-25
10278,891,1,2023-09-22
10279,3197,2,2023-08-22
10280,3608,5,2024-02-09
10281,2364,2,2024-07-15
10282,3963,1,2023-12-23
10283,1901,4,2024-11-16
10284,2570,1,2024-02-05
10285,562,1,2023-01-03
10286,1607,3,2023-06-28
10287,3134,5,2023-01-20
10288,2630,5,2024-07-25
10289,4860,4,2024-03-09
10290,1164,2,2023-06-20
10291,819,2,2024-09-23
10292,2899,3,2023-01-01
10293,181,2,2023-11-13
10294,4712,5,2024-03-12
10295,1811,3,2024-05-18
10296,711,3,2024-03-19
10297,4566,2,2024-05-17
10298,4426,3,2024-10-04
10299,1697,2,2023-11-05
10300,82,5,2023-09-15
10301,4852,1,2023-03-27
10302,1743,3,2023-06-07
10303,3479,1,2023-05-19
10304,728,1,2024-02-25
10305,792,2,2024-06-24
10306,2817,2,2023-02-01
10307,3761,3,2024-11-04
10308,4644,3,2023-06-01
10309,2899,5,2024-07-19
10310,2495,4,2024-12-29
10311,564,1,2024-03-17
10312,57,3,2023-05-02
10313,297,2,2023-03-29
10314,2242,1,2024-07-22
10315,209,2,2023-09-16
10316,470,4,2024-11-30
10317,3608,2,2024-01-26
10318,1709,3,2024-12-25
10319,1360,2,2024-08-21
10320,2562,5,2023-06-27
10321,787,1,2024-06-18
10322,698,5,2024-10-08
10323,4978,5,2023-03-21
10324,3191,2,2023-07-20
10325,4156,2,2023-07-22
10326,2223,2,2024-07-06
10327,3561,5,2024-05-04
10328,3793,4,2024-11-05
10329,177,1,2023-06-18
10330,1157,3,2023-04-03
10331,3551,5,2024-02-07
10332,1182,1,2024-11-14
10333,3437,3,2023-11-10
10334,3070,2,2023-08-15
10335,4442,1,2023-05-08
10336,608,2,2023-02-15
10337,981,4,2024-02-08
10338,2489,2,2023-07-31
10339,3981,4,2023-07-24
10340,1845,4,2023-06-02
10341,1277,1,2024-06-27
10342,4089,4,2023-07-29
10343,2277,2,2024-07-23
10344,3662,5,2024-08-29
10345,3296,3,2024-01-29
10346,4008,2,2023-06-07
10347,1750,2,2023-01-29
10348,3191,5,2023-06-14
10349,2450,2,2024-06-05
10350,143,4,2023-08-02
10351,4723,5,2023-04-03
10352,4984,3,2023-09-21
10353,1303,4,2023-05-12
10354,440,2,2023-06-15
10355,3749,4,2023-06-28
10356,656,1,2023-07-18
10357,688,4,2023-01-11
10358,3962,5,2023-03-22
10359,3591,1,2024-10-16
10360,4150,4,2023-04-09
10361,2878,4,2024-11-12
10362,1296,4,2023-07-21
10363,3398,1,2024-10-22
10364,4730,5,2024-09-25
10365,1361,5,2023-12-10
10366,4430,4,2023-08-26
10367,3287,2,2024-09-12
10368,3449,4,2024-11-17
10369,4033,1,2024-12-31
10370,1071,1,2024-09-22
10371,959,5,2023-01-24
10372,3384,2,2024-12-27
10373,418,3,2023-04-11
10374,2328,5,2024-12-26
10375,3581,1,2024-01-30
10376,1744,3,2024-06-04
10377,3362,4,2024-03-03
10378,4548,5,2024-02-04
10379,1915,3,2023-07-18
10380,591,3,2024-10-22
10381,915,5,2023-08-06
10382,307,3,2023-02-14
10383,3705,1,2023-03-22
10384,3976,5,2023-12-06
10385,4321,4,2023-12-18
10386,3763,1,2024-11-18
10387,2281,4,2023-02-26
10388,865,5,2024-10-18
10389,1980,4,2024-04-05
10390,2593,1,2023-02-23
10391,4292,5,2023-01-26
10392,2936,3,2023-11-22
10393,4139,2,2023-07-02
10394,1817,5,2023-08-29
10395,2175,4,2024-09-28
10396,1239,1,2024-05-28
10397,625,4,2024-03-31
10398,4759,1,2024-12-22
10399,4985,1,2023-03-20
10400,2411,3,2024-12-20
10401,4415,1,2023-10-11
10402,4363,1,2024-12-15
10403,588,4,2023-03-21
10404,3327,4,2024-02-04
10405,3296,2,2024-10-14
10406,3326,3,2023-09-08
10407,1775,5,2024-03-31
10408,2852,5,2024-07-10
10409,1042,2,2023-08-24
10410,2128,1,2023-05-19
10411,1125,2,2024-01-04
10412,709,5,2023-03-12
10413,2120,4,2024-12-08
10414,4052,3,2024-08-11
10415,4809,4,2023-08-28
10416,722,2,2023-12-07
10417,2997,5,2024-07-28
10418,993,1,2024-04-01
10419,4242,1,2023-03-22
10420,1858,3,2023-06-14
10421,2339,3,2024-06-29
10422,870,3,2024-11-02
10423,2315,4,2024-02-20
10424,1688,5,2024-12-02
10425,3347,4,2023-05-23
10426,2085,4,2024-07-20
10427,2063,5,2023-06-21
10428,99,1,2023-08-26
10429,422,5,2024-06-18
10430,2483,5,2024-09-25
10431,1479,5,2023-05-24
10432,780,5,2024-06-16
10433,957,1,2024-03-20
10434,92,3,2024-04-28
10435,4445,5,2023-07-21
10436,2712,1,2023-10-30
10437,1999,2,2024-12-02
10438,2906,3,2023-12-27
10439,4142,1,2023-10-06
10440,2710,2,2023-08-06
10441,2336,4,2023-03-10
10442,1120,4,2024-09-14
10443,897,5,2024-09-27
10444,4588,4,2024-10-03
10445,1812,5,2024-12-11
10446,3637,2,2024-07-27
10447,4012,1,2024-08-18
10448,1166,3,2024-07-25
10449,2668,3,2023-11-04
10450,2520,1,2024-10-31
10451,1205,5,2023-05-27
10452,2373,5,2024-11-02
10453,3085,5,2024-10-03
10454,1681,5,2024-11-29
10455,3941,2,2023-12-30
10456,3586,1,2024-10-21
10457,3088,5,2024-05-03
10458,1159,5,2023-02-02
10459,3582,2,2023-03-30
10460,4539,4,2023-01-22
10461,4646,4,2023-02-18
10462,2330,2,2024-07-02
10463,2117,1,2023-05-15
10464,54,4,2024-11-15
10465,2299,5,2023-09-10
10466,989,4,2024-04-17
10467,1872,1,2023-10-05
10468,157,1,2024-09-25
10469,4131,3,2023-12-03
10470,4878,4,2023-05-06
10471,2755,3,2023-11-28
10472,511,1,2023-01-22
10473,4346,2,2024-01-11
10474,2555,3,2024-08-21
10475,744,5,2023-04-18
10476,1906,3,2024-01-22
10477,417,1,2023-10-06
10478,4304,3,2024-06-12
10479,2447,5,2024-11-24
10480,1868,2,2023-12-04
10481,1682,2,2024-10-05
10482,2238,1,2024-07-30
10483,2118,2,2024-06-06
10484,3921,4,2023-09-09
10485,2743,5,2023-06-18
10486,4986,5,2023-11-18
10487,3150,5,2024-01-15
10488,3076,3,2024-04-20
10489,4526,4,2023-08-28
10490,103,3,2023-01-19
10491,109,1,2024-04-20
10492,2024,2,2024-04-24
10493,316,5,2024-05-29
10494,3062,2,2023-07-24
10495,471,5,2024-05-01
10496,913,2,2024-05-26
10497,716,3,2024-07-29
10498,1237,5,2023-03-10
10499,862,4,2024-05-27
10500,4356,3,2023-05-04
10501,244,4,2023-01-13
10502,1597,1,2023-10-19
10503,1705,1,2023-09-18
10504,4335,3,2024-01-02
10505,4136,1,2023-07-15
10506,78,3,2024-06-15
10507,1315,3,2023-04-09
10508,214,2,2024-03-08
10509,3105,1,2023-08-28
10510,329,3,2023-11-30
10511,2801,3,2023-01-11
10512,1665,2,2024-05-17
10513,131,4,2024-08-30
10514,4629,4,2024-06-30
10515,3795,4,2024-02-05
10516,2531,3,2024-02-23
10517,4336,3,2024-01-16
10518,1951,3,2023-09-27
10519,4053,1,2024-01-09
10520,4198,2,2023-10-14
10521,2266,2,2023-04-28
10522,1836,5,2023-04-27
10523,180,5,2024-01-19
10524,3605,2,2024-06-08
10525,1829,3,2023-03-24
10526,4778,5,2024-07-25
10527,2760,4,2023-02-02
10528,2191,3,2023-11-22
10529,1889,4,2024-03-14
10530,1817,1,2024-07-26
10531,1251,4,2024-12-22
10532,3274,5,2023-03-19
10533,847,2,2024-08-29
10534,4123,3,2024-09-04
10535,3385,1,2023-09-10
10536,3932,4,2024-06-17
10537,4277,2,2023-01-31
10538,2597,3,2023-02-24
10539,4543,3,2023-08-03
10540,2416,2,2024-01-16
10541,2069,2,2023-08-07
10542,769,3,2024-09-06
10543,4573,3,2024-08-12
10544,2250,2,2024-02-06
10545,2077,3,2024-05-15
10546,4727,1,2023-03-08
10547,3557,1,2023-02-10
10548,1848,1,2023-06-10
10549,562,1,2023-09-18
10550,1722,2,2023-11-06
10551,3448,4,2023-05-08
10552,4079,3,2024-10-21
10553,4422,1,2024-06-05
10554,3012,1,2024-05-03
10555,4165,2,2023-12-31
10556,500,2,2024-09-05
10557,741,3,2024-01-16
10558,3824,2,2024-06-05
10559,4924,1,2024-12-05
10560,847,2,2023-07-09
10561,4534,1,2023-05-22
10562,4029,1,2024-06-19
10563,1490,5,2023-04-25
10564,4824,3,2023-09-28
10565,1105,5,2023-03-09
10566,2249,5,2024-10-24
10567,827,5,2024-08-26
10568,1945,1,2023-01-12
10569,3728,2,2024-01-27
10570,4669,5,2023-11-20
10571,2629,5,2023-02-20
10572,4706,5,2023-08-31
10573,4660,1,2024-07-29
10574,1841,3,2024-02-02
10575,4417,2,2023-01-23
10576,293,5,2023-10-03
10577,892,3,2024-01-23
10578,4775,4,2023-09-07
10579,4851,5,2024-10-17
10580,4258,1,2023-08-10
10581,2133,2,2023-12-20
10582,3971,1,2023-10-10
10583,4282,1,2024-10-22
10584,3670,2,2023-11-24
10585,1349,1,2023-03-21
10586,1,3,2024-06-08
10587,319,3,2023-05-28
10588,1096,2,2023-01-07
10589,3330,2,2024-03-18
10590,3128,3,2024-04-14
10591,3502,4,2024-09-11
10592,718,5,2023-06-22
10593,3790,1,2023-01-05
10594,4052,5,2024-06-28
10595,2941,2,2024-07-16
10596,879,3,2023-05-04
10597,3397,5,2024-02-28
10598,1070,4,2023-05-05
10599,612,3,2023-06-20
10600,2809,2,2023-11-19
10601,3084,1,2023-06-15
10602,1406,5,2024-07-12
10603,3749,1,2023-06-11
10604,1768,4,2024-01-13
10605,4918,4,2023-11-13
10606,1613,1,2023-07-18
10607,1853,5,2023-02-09
10608,4730,1,2024-12-10
10609,883,4,2023-09-08
10610,64,1,2023-11-09
10611,2014,2,2023-11-01
10612,1132,4,2023-02-14
10613,4357,2,2023-11-22
10614,3132,5,2023-10-10
10615,4968,1,2023-02-03
10616,3976,1,2024-10-20
10617,2396,1,2023-02-02
10618,3113,1,2024-10-03
10619,2211,1,2024-01-29
10620,4211,2,2023-04-26
10621,3522,5,2023-01-25
10622,865,1,2023-12-09
10623,805,3,2023-04-29
10624,3717,4,2024-11-24
10625,2661,2,2023-12-01
10626,1958,2,2023-09-30
10627,2506,1,2024-02-01
10628,216,5,2024-10-09
10629,2781,5,2024-07-31
10630,4857,3,2023-08-30
10631,2422,1,2024-04-16
10632,1066,3,2024-04-09
10633,268,3,2024-11-21
10634,3169,1,2023-01-31
10635,2913,4,2024-09-08
10636,3137,2,2024-01-29
10637,2361,4,2024-01-13
10638,4707,3,2023-03-21
10639,4993,2,2023-03-15
10640,4047,5,2024-01-15
10641,3123,2,2023-06-30
10642,3678,1,2024-03-21
