product_id,product_name,brand,category,unit_cost,unit_price
2327,relate across,DEWALT,Power Tools,34.04,288.46
2328,safe address,BOSTITCH,Power Tools,84.18,77.68
2329,huge identify,CRAFTSMAN,Outdoor,50.6,203.35
2330,because traditional,STANLEY,Accessories,98.05,32.15
2331,design friend,BLACK+DECKER,Outdoor,26.51,38.6
2332,even help,PORTER CABLE,Accessories,101.69,174.51
2333,standard rather,DEWALT,Accessories,49.66,49.38
2334,attorney assume,BLACK+DECKER,Hand Tools,10.03,26.26
2335,it class,PORTER CABLE,Hand Tools,27.77,68.02
2336,chair commercial,BLACK+DECKER,Outdoor,140.71,178.16
2337,prevent book,STANLEY,Power Tools,131.43,216.94
2338,experience clear,STANLEY,Outdoor,42.71,76.69
2339,sound compare,STANLEY,Accessories,118.97,207.11
2340,what feel,BOSTITCH,Hand Tools,95.2,71.09
2341,write color,BOSTITCH,Outdoor,145.93,191.77
2342,letter place,DEWALT,Outdoor,62.3,135.35
2343,old produce,STANLEY,Hand Tools,105.4,203.06
2344,bad ground,PORTER CABLE,Hand Tools,18.9,298.61
2345,protect music,BLACK+DECKER,Hand Tools,65.47,282.59
2346,million young,CRAFTSMAN,Accessories,144.93,21.2
2347,agreement capital,PORTER CABLE,Hand Tools,85.46,267.92
2348,wall report,BOSTITCH,Power Tools,50.3,38.62
2349,mission matter,BOSTITCH,Outdoor,26.84,286.85
2350,place operation,PORTER CABLE,Hand Tools,108.49,98.91
2351,street alone,BOSTITCH,Hand Tools,100.28,126.97
2352,add fly,STANLEY,Accessories,62.35,45.66
2353,sign kitchen,DEWALT,Accessories,143.13,51.44
2354,child focus,BLACK+DECKER,Outdoor,13.11,223.49
2355,thing fish,DEWALT,Power Tools,52.52,284.41
2356,speech do,BLACK+DECKER,Outdoor,138.95,191.01
2357,various such,BLACK+DECKER,Hand Tools,54.93,220.44
2358,focus maybe,DEWALT,Power Tools,45.32,233.35
2359,trouble agency,PORTER CABLE,Power Tools,84.79,93.59
2360,too development,BLACK+DECKER,Power Tools,125.33,32.66
2361,compare will,DEWALT,Power Tools,24.44,20.52
2362,cover apply,BLACK+DECKER,Outdoor,142.02,118.18
2363,town subject,CRAFTSMAN,Accessories,121.31,87.61
2364,sense field,PORTER CABLE,Accessories,35.38,37.45
2365,identify forward,STANLEY,Hand Tools,109.68,70.27
2366,huge something,BLACK+DECKER,Accessories,63.89,54.86
2367,score order,CRAFTSMAN,Accessories,66.32,276.17
2368,government size,STANLEY,Accessories,119.66,59.27
2369,power few,STANLEY,Accessories,144.79,170.54
2370,loss stuff,BLACK+DECKER,Hand Tools,27.73,186.07
2371,recognize catch,DEWALT,Outdoor,68.89,172.18
2372,month feel,BLACK+DECKER,Power Tools,77.33,47.74
2373,run account,CRAFTSMAN,Accessories,62.68,109.26
2374,suffer along,STANLEY,Outdoor,60.85,34.36
2375,somebody represent,BLACK+DECKER,Accessories,17.32,130.79
2376,decade wide,DEWALT,Accessories,105.98,72.81
2377,life mention,BLACK+DECKER,Power Tools,71.07,177.26
2378,sort government,PORTER CABLE,Power Tools,37.27,213.99
2379,three per,DEWALT,Power Tools,124.24,168.99
2380,season enjoy,CRAFTSMAN,Accessories,122.36,141.59
2381,dark forward,STANLEY,Accessories,78.09,128.45
2382,cover cup,BLACK+DECKER,Accessories,51.78,255.67
2383,determine floor,DEWALT,Power Tools,99.33,81.42
2384,car language,PORTER CABLE,Hand Tools,50.34,225.58
2385,owner investment,DEWALT,Outdoor,43.04,232.1
2386,quality parent,BOSTITCH,Hand Tools,112.27,137.38
2387,question many,PORTER CABLE,Accessories,15.65,103.24
2388,another cold,CRAFTSMAN,Accessories,23.27,151.75
2389,fund pretty,STANLEY,Hand Tools,10.95,46.1
2390,economy discover,CRAFTSMAN,Accessories,31.41,32.86
2391,themselves two,BLACK+DECKER,Outdoor,19.66,51.25
2392,goal both,DEWALT,Accessories,149.41,72.4
2393,view since,BOSTITCH,Outdoor,50.43,161.17
2394,democratic apply,PORTER CABLE,Hand Tools,30.9,257.76
2395,soon fly,PORTER CABLE,Hand Tools,43.74,85.98
2396,remain employee,DEWALT,Accessories,141.06,281.85
2397,water will,BOSTITCH,Outdoor,82.82,287.37
2398,recognize agent,DEWALT,Accessories,61.07,288.49
2399,different order,BLACK+DECKER,Power Tools,132.27,254.52
2400,focus police,CRAFTSMAN,Power Tools,65.3,121.87
2401,must figure,PORTER CABLE,Power Tools,56.9,40.35
2402,reduce thought,BLACK+DECKER,Power Tools,39.02,179.27
2403,put realize,CRAFTSMAN,Accessories,62.89,176.43
2404,including second,BLACK+DECKER,Power Tools,54.34,257.99
2405,opportunity recognize,BOSTITCH,Outdoor,104.82,298.88
2406,leg course,PORTER CABLE,Hand Tools,50.54,162.28
2407,suddenly four,DEWALT,Hand Tools,90.81,116.66
2408,other reach,DEWALT,Power Tools,19.22,72.05
2409,we message,CRAFTSMAN,Power Tools,36.78,21.34
2410,individual require,STANLEY,Power Tools,67.04,162.55
2411,their tell,BOSTITCH,Accessories,141.17,175.55
2412,thing store,CRAFTSMAN,Hand Tools,62.82,250.98
2413,last free,STANLEY,Power Tools,102.97,161.28
2414,increase themselves,BLACK+DECKER,Outdoor,45.71,276.61
2415,rule coach,BOSTITCH,Power Tools,27.78,195.86
2416,buy upon,BLACK+DECKER,Hand Tools,18.2,255.29
2417,state agreement,PORTER CABLE,Power Tools,52.76,61.52
2418,several type,BOSTITCH,Hand Tools,32.07,259.49
2419,moment college,STANLEY,Power Tools,34.36,209.04
2420,we note,PORTER CABLE,Outdoor,116.51,67.67
2421,scientist between,DEWALT,Power Tools,12.22,73.13
2422,pull second,STANLEY,Outdoor,88.09,279.42
2423,simple apply,CRAFTSMAN,Outdoor,63.12,29.02
2424,fly manager,DEWALT,Power Tools,80.92,149.51
2425,picture simple,DEWALT,Outdoor,88.8,107.77
2426,majority large,CRAFTSMAN,Accessories,53.87,206.22
2427,support film,BOSTITCH,Power Tools,51.32,255.1
2428,station pick,DEWALT,Power Tools,112.68,120.91
2429,always attention,STANLEY,Outdoor,131.98,139.53
2430,charge score,PORTER CABLE,Outdoor,36.96,294.94
2431,peace piece,DEWALT,Power Tools,23.67,239.5
2432,good worker,STANLEY,Accessories,135.69,271.22
2433,style teacher,BLACK+DECKER,Outdoor,58.99,142.85
2434,sometimes now,STANLEY,Outdoor,87.18,85.54
2435,will number,PORTER CABLE,Hand Tools,60.34,135.32
2436,strategy evidence,STANLEY,Accessories,27.61,220.51
2437,pretty travel,CRAFTSMAN,Accessories,92.51,50.64
2438,small benefit,PORTER CABLE,Power Tools,83.52,95.73
2439,policy employee,BOSTITCH,Accessories,38.42,33.06
2440,visit left,BLACK+DECKER,Power Tools,73.26,141.06
2441,million cause,CRAFTSMAN,Hand Tools,121.57,251.68
2442,teach four,BOSTITCH,Accessories,92.66,26.91
2443,catch career,STANLEY,Outdoor,23.57,209.09
2444,watch rock,PORTER CABLE,Hand Tools,86.72,281.1
2445,expect image,BLACK+DECKER,Power Tools,108.38,86.34
2446,by raise,CRAFTSMAN,Hand Tools,120.98,214.22
2447,at work,BOSTITCH,Power Tools,98.08,293.03
2448,eat simply,BOSTITCH,Hand Tools,31.37,289.44
2449,short manage,BLACK+DECKER,Power Tools,109.42,85.78
2450,night single,STANLEY,Accessories,104.83,48.09
2451,serious pattern,BLACK+DECKER,Outdoor,13.42,61.52
2452,ahead more,BOSTITCH,Power Tools,67.64,216.57
2453,debate effect,DEWALT,Hand Tools,56.61,223.21
2454,who lead,CRAFTSMAN,Power Tools,103.72,208.79
2455,raise fear,BLACK+DECKER,Power Tools,40.26,114.1
2456,us green,BOSTITCH,Power Tools,92.72,67.54
2457,investment sing,STANLEY,Hand Tools,137.85,182.61
2458,teacher card,BOSTITCH,Outdoor,121.69,155.43
2459,focus hospital,STANLEY,Accessories,139.0,224.07
2460,defense surface,BLACK+DECKER,Outdoor,146.99,143.58
2461,it future,STANLEY,Power Tools,11.49,114.82
2462,medical wait,PORTER CABLE,Hand Tools,97.18,102.17
2463,nor serious,PORTER CABLE,Outdoor,67.8,79.21
2464,whatever relationship,PORTER CABLE,Power Tools,130.38,94.41
2465,involve once,DEWALT,Accessories,45.25,46.55
2466,employee room,BLACK+DECKER,Accessories,147.34,117.12
2467,throw skill,BOSTITCH,Accessories,95.92,30.24
2468,treat memory,BOSTITCH,Power Tools,121.1,72.2
2469,main middle,DEWALT,Hand Tools,21.98,229.1
2470,hair camera,STANLEY,Outdoor,35.68,111.13
2471,recognize star,DEWALT,Accessories,116.18,207.11
2472,quickly contain,STANLEY,Power Tools,13.08,220.73
2473,past partner,STANLEY,Power Tools,124.36,182.73
2474,night miss,CRAFTSMAN,Outdoor,11.95,288.44
2475,after third,BOSTITCH,Accessories,102.0,26.0
2476,weight such,PORTER CABLE,Power Tools,61.11,226.82
2477,remember then,STANLEY,Outdoor,95.61,288.46
2478,stuff set,CRAFTSMAN,Hand Tools,107.44,261.44
2479,itself risk,BOSTITCH,Hand Tools,57.95,67.01
2480,force such,PORTER CABLE,Hand Tools,25.11,111.51
2481,feel director,STANLEY,Accessories,19.75,68.29
2482,although food,STANLEY,Outdoor,92.45,188.37
2483,for decision,DEWALT,Outdoor,82.89,219.41
2484,if look,DEWALT,Power Tools,113.91,108.78
2485,government ahead,BOSTITCH,Power Tools,81.36,171.06
2486,others list,PORTER CABLE,Power Tools,69.14,213.46
2487,big only,STANLEY,Outdoor,65.73,137.98
2488,agent business,BOSTITCH,Power Tools,13.7,259.12
2489,seek international,BOSTITCH,Outdoor,56.98,236.03
2490,black blood,BLACK+DECKER,Outdoor,146.64,38.11
2491,only great,DEWALT,Hand Tools,132.3,193.92
2492,air think,PORTER CABLE,Power Tools,56.11,85.89
2493,finish former,STANLEY,Hand Tools,92.29,176.11
2494,team their,BOSTITCH,Accessories,128.62,287.93
2495,task whom,STANLEY,Accessories,71.78,266.14
2496,themselves bring,BLACK+DECKER,Accessories,12.51,133.26
2497,worry view,PORTER CABLE,Outdoor,20.43,101.62
2498,account single,BOSTITCH,Outdoor,81.45,85.63
2499,guess modern,STANLEY,Outdoor,145.72,169.1
2500,total somebody,DEWALT,Power Tools,107.05,51.99
2501,try west,BLACK+DECKER,Hand Tools,19.93,173.8
2502,very source,PORTER CABLE,Outdoor,36.51,20.37
2503,inside worry,BLACK+DECKER,Hand Tools,117.99,110.68
2504,line but,DEWALT,Hand Tools,127.8,81.58
2505,outside series,PORTER CABLE,Hand Tools,96.48,291.94
2506,model buy,BLACK+DECKER,Power Tools,100.22,223.63
2507,prove black,CRAFTSMAN,Power Tools,13.97,117.9
2508,and same,DEWALT,Accessories,125.99,46.0
2509,person focus,DEWALT,Accessories,120.36,164.7
2510,community about,DEWALT,Hand Tools,46.26,79.77
2511,read many,CRAFTSMAN,Accessories,109.21,170.2
2512,administration right,CRAFTSMAN,Hand Tools,40.08,253.9
2513,develop still,STANLEY,Power Tools,15.65,192.42
2514,small policy,BOSTITCH,Power Tools,38.16,197.46
2515,question available,BLACK+DECKER,Power Tools,35.01,171.49
2516,within factor,STANLEY,Outdoor,57.28,279.63
2517,glass question,BLACK+DECKER,Hand Tools,68.58,280.93
2518,school team,BOSTITCH,Power Tools,81.2,163.56
2519,successful plant,CRAFTSMAN,Hand Tools,76.75,105.61
2520,large finally,BOSTITCH,Accessories,47.89,148.68
2521,partner method,CRAFTSMAN,Accessories,14.08,72.24
2522,so indicate,BOSTITCH,Power Tools,94.71,198.18
2523,go eight,STANLEY,Hand Tools,65.4,160.03
2524,activity science,PORTER CABLE,Power Tools,51.81,48.92
2525,southern follow,STANLEY,Accessories,131.37,75.34
2526,player get,BLACK+DECKER,Power Tools,114.54,154.3
2527,individual standard,STANLEY,Hand Tools,130.09,268.52
2528,produce authority,DEWALT,Accessories,79.3,178.59
2529,officer life,BLACK+DECKER,Outdoor,28.33,210.83
2530,expert color,BOSTITCH,Accessories,107.47,114.93
2531,nor necessary,BLACK+DECKER,Outdoor,38.85,180.0
2532,international now,PORTER CABLE,Power Tools,71.77,145.27
2533,last me,CRAFTSMAN,Power Tools,19.1,204.56
2534,data international,BOSTITCH,Hand Tools,125.54,34.16
2535,respond statement,BLACK+DECKER,Outdoor,27.63,158.12
2536,fund key,BOSTITCH,Power Tools,136.43,102.88
2537,foreign ago,BOSTITCH,Outdoor,130.99,111.33
2538,approach challenge,BOSTITCH,Power Tools,75.04,289.06
2539,issue scientist,CRAFTSMAN,Accessories,114.21,71.15
2540,save contain,STANLEY,Power Tools,96.72,107.15
2541,note discussion,BOSTITCH,Hand Tools,122.43,162.77
2542,yet customer,DEWALT,Accessories,70.45,261.65
2543,produce generation,PORTER CABLE,Hand Tools,120.01,136.67
2544,guess right,CRAFTSMAN,Accessories,74.74,228.28
2545,fact and,BLACK+DECKER,Outdoor,141.74,259.78
2546,range whom,CRAFTSMAN,Hand Tools,78.09,106.8
2547,reveal good,BLACK+DECKER,Power Tools,74.77,129.97
2548,their spring,CRAFTSMAN,Outdoor,119.91,119.84
2549,if former,BLACK+DECKER,Power Tools,125.02,253.2
2550,area collection,BOSTITCH,Accessories,87.63,32.42
2551,perform respond,STANLEY,Accessories,35.17,106.36
2552,without beautiful,BLACK+DECKER,Power Tools,75.49,210.23
2553,interesting and,BLACK+DECKER,Power Tools,145.53,178.32
2554,return here,DEWALT,Outdoor,115.42,142.16
2555,finally hard,BLACK+DECKER,Power Tools,123.56,171.19
2556,stock owner,DEWALT,Hand Tools,14.6,75.32
2557,move prepare,PORTER CABLE,Hand Tools,75.5,140.6
2558,site heavy,BOSTITCH,Power Tools,100.53,160.48
2559,face structure,DEWALT,Hand Tools,126.2,272.33
2560,five public,STANLEY,Power Tools,16.9,93.03
2561,next learn,BOSTITCH,Outdoor,129.34,262.99
2562,floor ground,DEWALT,Hand Tools,86.78,200.39
2563,heavy information,BOSTITCH,Hand Tools,37.62,25.7
2564,trip material,BOSTITCH,Power Tools,54.42,222.9
2565,continue share,BOSTITCH,Hand Tools,49.47,29.95
2566,similar suddenly,PORTER CABLE,Accessories,84.32,299.27
2567,just bit,STANLEY,Outdoor,17.24,264.34
2568,hundred especially,CRAFTSMAN,Outdoor,32.2,103.26
2569,paper seem,CRAFTSMAN,Hand Tools,123.78,92.08
2570,animal north,DEWALT,Hand Tools,28.56,126.8
2571,safe learn,BOSTITCH,Accessories,42.68,119.73
2572,class trouble,DEWALT,Accessories,73.47,124.25
2573,design list,PORTER CABLE,Hand Tools,82.4,109.12
2574,establish best,PORTER CABLE,Hand Tools,116.91,193.92
2575,market rather,BLACK+DECKER,Accessories,72.63,65.99
2576,food foot,PORTER CABLE,Power Tools,120.58,256.87
2577,house around,BLACK+DECKER,Accessories,96.57,247.47
2578,discover sell,STANLEY,Power Tools,25.83,153.42
2579,where opportunity,DEWALT,Outdoor,31.89,258.76
2580,book investment,STANLEY,Outdoor,71.18,89.2
2581,somebody class,PORTER CABLE,Accessories,65.56,24.92
2582,life southern,STANLEY,Power Tools,114.1,193.38
2583,teacher against,STANLEY,Accessories,91.3,148.21
2584,five apply,STANLEY,Accessories,64.34,178.81
2585,way once,PORTER CABLE,Power Tools,33.91,271.82
2586,consumer size,BOSTITCH,Accessories,41.76,291.58
2587,perform effort,STANLEY,Outdoor,90.57,197.65
2588,let into,BLACK+DECKER,Hand Tools,69.28,233.94
2589,oil through,PORTER CABLE,Hand Tools,82.09,43.47
2590,identify customer,STANLEY,Accessories,33.89,65.0
2591,commercial church,BOSTITCH,Power Tools,102.81,225.3
2592,forward seek,PORTER CABLE,Power Tools,129.36,140.78
2593,hold movie,CRAFTSMAN,Outdoor,46.11,144.87
2594,approach voice,BOSTITCH,Power Tools,78.81,106.41
2595,condition discover,BLACK+DECKER,Power Tools,146.57,190.06
2596,red turn,STANLEY,Outdoor,56.65,71.85
2597,want contain,CRAFTSMAN,Accessories,93.31,195.54
2598,lawyer receive,CRAFTSMAN,Hand Tools,22.63,68.66
2599,young much,PORTER CABLE,Outdoor,94.84,37.87
2600,night foot,CRAFTSMAN,Accessories,22.55,112.5
2601,though sound,BLACK+DECKER,Outdoor,144.29,84.72
2602,somebody significant,BLACK+DECKER,Accessories,110.19,268.92
2603,item player,DEWALT,Outdoor,120.34,35.39
2604,break simply,BLACK+DECKER,Accessories,108.57,69.45
2605,real thought,BOSTITCH,Outdoor,92.56,173.64
2606,religious interview,CRAFTSMAN,Accessories,72.99,154.7
2607,mother entire,BLACK+DECKER,Outdoor,130.17,32.84
2608,music finish,PORTER CABLE,Hand Tools,143.96,22.03
2609,then cut,DEWALT,Hand Tools,79.87,296.66
2610,economy size,CRAFTSMAN,Power Tools,140.41,204.47
2611,certain reveal,DEWALT,Accessories,91.67,122.31
2612,whether sing,CRAFTSMAN,Outdoor,85.37,151.72
2613,itself marriage,PORTER CABLE,Accessories,73.63,94.63
2614,show store,DEWALT,Hand Tools,39.3,116.56
2615,team anyone,STANLEY,Accessories,10.52,201.73
2616,plant claim,BOSTITCH,Outdoor,43.81,267.19
2617,concern direction,BOSTITCH,Accessories,81.36,71.56
2618,such be,CRAFTSMAN,Outdoor,63.19,255.3
2619,main head,STANLEY,Hand Tools,72.79,54.04
2620,up point,DEWALT,Hand Tools,147.29,80.2
2621,guess turn,STANLEY,Hand Tools,59.04,30.41
2622,make inside,STANLEY,Power Tools,73.31,59.43
2623,list compare,DEWALT,Hand Tools,28.69,276.84
2624,state summer,PORTER CABLE,Accessories,16.71,148.64
2625,discuss director,STANLEY,Power Tools,118.56,41.75
2626,ball stock,STANLEY,Hand Tools,89.9,288.72
2627,from spend,PORTER CABLE,Accessories,116.5,266.12
2628,production meet,STANLEY,Accessories,30.98,231.31
2629,her rate,STANLEY,Accessories,90.06,281.37
2630,will number,STANLEY,Outdoor,45.51,81.64
2631,article beat,BOSTITCH,Power Tools,41.93,254.18
2632,difficult call,BLACK+DECKER,Accessories,11.61,213.2
2633,ability situation,PORTER CABLE,Outdoor,28.25,263.53
2634,information drive,STANLEY,Hand Tools,53.3,243.14
2635,hair evidence,BOSTITCH,Accessories,26.36,117.02
2636,cost production,PORTER CABLE,Outdoor,148.02,236.83
2637,town eye,CRAFTSMAN,Accessories,53.21,93.49
2638,too open,CRAFTSMAN,Power Tools,28.25,112.01
2639,ahead develop,STANLEY,Power Tools,37.87,50.21
2640,economic three,BOSTITCH,Hand Tools,92.28,281.82
2641,management page,BOSTITCH,Accessories,18.97,101.48
2642,radio however,PORTER CABLE,Outdoor,130.74,165.77
2643,effect plant,PORTER CABLE,Hand Tools,144.61,129.57
2644,day so,BOSTITCH,Accessories,44.54,288.78
2645,between economic,PORTER CABLE,Hand Tools,73.01,113.81
2646,boy single,BOSTITCH,Outdoor,13.1,237.99
2647,join child,BLACK+DECKER,Hand Tools,99.7,259.52
2648,hour resource,BOSTITCH,Hand Tools,67.95,141.97
2649,everybody rock,CRAFTSMAN,Hand Tools,47.81,125.89
2650,game trip,PORTER CABLE,Accessories,38.96,229.37
2651,brother note,BOSTITCH,Outdoor,101.56,275.61
2652,reason baby,BOSTITCH,Power Tools,68.27,231.38
2653,place even,PORTER CABLE,Accessories,35.15,83.6
2654,today participant,BLACK+DECKER,Power Tools,106.48,268.73
2655,measure record,BLACK+DECKER,Power Tools,89.11,128.52
2656,shoulder despite,PORTER CABLE,Accessories,130.21,181.34
2657,writer arrive,DEWALT,Accessories,26.45,252.8
2658,recent table,PORTER CABLE,Outdoor,119.99,72.75
2659,society to,PORTER CABLE,Outdoor,104.29,239.66
2660,contain know,BLACK+DECKER,Hand Tools,26.1,186.93
2661,easy unit,BLACK+DECKER,Power Tools,107.27,270.14
2662,will picture,PORTER CABLE,Outdoor,71.82,68.15
2663,least natural,PORTER CABLE,Hand Tools,142.3,137.79
2664,list indicate,PORTER CABLE,Outdoor,29.83,253.2
2665,turn whom,BLACK+DECKER,Accessories,100.0,25.38
2666,size prevent,PORTER CABLE,Outdoor,63.48,51.42
2667,whose receive,PORTER CABLE,Power Tools,143.95,297.36
2668,fight market,STANLEY,Outdoor,56.2,98.51
2669,author stop,DEWALT,Power Tools,144.71,293.15
2670,commercial house,CRAFTSMAN,Accessories,136.21,71.11
2671,between receive,DEWALT,Power Tools,47.85,121.11
2672,best week,STANLEY,Outdoor,122.5,230.8
2673,history play,CRAFTSMAN,Hand Tools,149.38,204.18
2674,heavy meeting,PORTER CABLE,Accessories,45.37,182.71
2675,determine people,STANLEY,Outdoor,71.15,168.37
2676,church spring,PORTER CABLE,Accessories,82.83,256.16
2677,we discover,BLACK+DECKER,Accessories,51.29,85.79
2678,effort pull,BOSTITCH,Outdoor,12.14,143.89
2679,lawyer administration,STANLEY,Outdoor,40.82,63.53
2680,travel tree,BLACK+DECKER,Hand Tools,49.47,186.86
2681,itself a,STANLEY,Accessories,72.1,90.15
2682,wear executive,STANLEY,Accessories,33.95,113.48
2683,sense participant,BLACK+DECKER,Outdoor,132.26,151.95
2684,career professional,CRAFTSMAN,Power Tools,108.69,27.5
2685,military music,DEWALT,Outdoor,21.93,45.74
2686,enjoy he,PORTER CABLE,Accessories,101.01,212.06
2687,put stage,STANLEY,Outdoor,101.51,140.11
2688,lose cup,PORTER CABLE,Hand Tools,143.87,262.14
2689,forget ask,BOSTITCH,Power Tools,10.42,214.51
2690,however character,BLACK+DECKER,Outdoor,44.71,22.27
2691,leg here,PORTER CABLE,Hand Tools,139.89,192.68
2692,share break,BLACK+DECKER,Accessories,140.5,46.24
2693,specific discuss,PORTER CABLE,Outdoor,110.88,238.66
2694,Republican only,DEWALT,Accessories,117.21,297.62
2695,listen kind,DEWALT,Hand Tools,22.81,168.74
2696,single example,DEWALT,Accessories,81.94,211.18
2697,produce forward,DEWALT,Hand Tools,42.42,86.45
2698,audience garden,DEWALT,Hand Tools,35.37,142.53
2699,fast her,DEWALT,Hand Tools,123.44,259.71
2700,story first,BLACK+DECKER,Outdoor,28.91,66.88
2701,fear population,STANLEY,Accessories,75.61,94.35
2702,hospital hospital,PORTER CABLE,Accessories,141.4,144.72
2703,make ball,DEWALT,Power Tools,36.02,219.43
2704,prepare call,BLACK+DECKER,Power Tools,146.92,125.25
2705,Democrat trial,BLACK+DECKER,Power Tools,149.2,279.77
2706,ago until,BLACK+DECKER,Power Tools,87.79,46.45
2707,require side,STANLEY,Accessories,33.82,123.83
2708,open action,PORTER CABLE,Hand Tools,54.25,218.51
2709,both seven,STANLEY,Hand Tools,69.43,83.28
2710,forward such,CRAFTSMAN,Outdoor,53.31,203.8
2711,public follow,BLACK+DECKER,Hand Tools,49.29,65.98
2712,treat score,CRAFTSMAN,Accessories,146.11,35.67
2713,why among,BOSTITCH,Accessories,31.47,53.88
2714,value eight,DEWALT,Accessories,112.67,280.4
2715,energy result,DEWALT,Outdoor,10.06,174.49
2716,reach go,STANLEY,Power Tools,93.47,242.98
2717,after guess,PORTER CABLE,Hand Tools,138.23,113.14
2718,partner church,CRAFTSMAN,Accessories,50.31,185.94
2719,family until,PORTER CABLE,Accessories,35.97,158.59
2720,feeling camera,STANLEY,Power Tools,101.24,284.81
2721,threat free,DEWALT,Accessories,109.76,229.32
2722,few send,PORTER CABLE,Hand Tools,106.32,224.55
2723,full ok,PORTER CABLE,Outdoor,54.7,32.98
2724,speech step,DEWALT,Accessories,45.31,173.91
2725,seat sing,CRAFTSMAN,Hand Tools,143.83,150.76
2726,foreign second,DEWALT,Accessories,139.26,279.8
2727,one already,PORTER CABLE,Power Tools,74.02,92.06
2728,training head,CRAFTSMAN,Accessories,128.47,95.55
2729,ago across,CRAFTSMAN,Accessories,73.33,135.18
2730,almost four,DEWALT,Outdoor,69.41,88.14
2731,skill material,PORTER CABLE,Power Tools,31.95,56.17
2732,scientist data,STANLEY,Power Tools,69.7,260.08
2733,something base,PORTER CABLE,Outdoor,85.24,176.32
2734,suddenly lawyer,BLACK+DECKER,Accessories,13.15,261.18
2735,very behind,BOSTITCH,Hand Tools,72.18,252.72
2736,record whole,STANLEY,Power Tools,119.39,98.97
2737,ago executive,CRAFTSMAN,Power Tools,105.21,173.37
2738,politics coach,STANLEY,Accessories,98.92,43.3
2739,find result,CRAFTSMAN,Accessories,137.34,276.27
2740,loss trouble,CRAFTSMAN,Power Tools,12.52,133.19
2741,north everyone,STANLEY,Accessories,87.99,130.23
2742,mother institution,CRAFTSMAN,Hand Tools,120.23,104.77
2743,factor product,CRAFTSMAN,Power Tools,85.79,148.99
2744,direction national,BLACK+DECKER,Hand Tools,55.35,90.49
2745,south forward,PORTER CABLE,Hand Tools,29.08,124.96
2746,large north,PORTER CABLE,Accessories,134.26,243.99
2747,actually myself,BOSTITCH,Hand Tools,75.91,253.59
2748,trouble wide,BOSTITCH,Accessories,132.94,105.17
2749,ahead yard,BLACK+DECKER,Outdoor,92.02,151.32
2750,place scientist,BOSTITCH,Accessories,104.39,264.67
2751,child name,STANLEY,Hand Tools,122.6,34.75
2752,during phone,DEWALT,Outdoor,102.28,268.96
2753,out agree,DEWALT,Accessories,65.73,81.37
2754,yourself experience,DEWALT,Hand Tools,81.91,209.99
2755,any account,BLACK+DECKER,Power Tools,122.43,183.11
2756,bar body,BLACK+DECKER,Power Tools,62.31,174.82
2757,speech born,CRAFTSMAN,Accessories,64.34,260.62
2758,specific often,DEWALT,Accessories,23.4,48.44
2759,customer real,STANLEY,Power Tools,138.04,117.17
2760,wide church,BOSTITCH,Hand Tools,22.75,170.71
2761,often respond,STANLEY,Hand Tools,100.75,247.16
2762,property thus,BOSTITCH,Hand Tools,67.85,80.6
2763,girl Republican,DEWALT,Accessories,66.79,244.82
2764,affect fear,DEWALT,Outdoor,105.14,131.9
2765,up cultural,DEWALT,Outdoor,19.39,72.9
2766,surface dark,BLACK+DECKER,Outdoor,93.12,232.52
2767,prevent experience,BOSTITCH,Outdoor,118.08,45.45
2768,safe daughter,BLACK+DECKER,Outdoor,125.95,164.13
2769,resource about,BLACK+DECKER,Accessories,33.87,37.89
2770,direction nothing,PORTER CABLE,Accessories,135.64,119.8
2771,discuss recognize,STANLEY,Outdoor,101.86,188.3
2772,administration shoulder,STANLEY,Accessories,133.46,175.71
2773,later beautiful,CRAFTSMAN,Accessories,77.94,133.3
2774,smile partner,BLACK+DECKER,Outdoor,85.88,140.13
2775,development hit,BOSTITCH,Hand Tools,138.67,83.5
2776,box if,PORTER CABLE,Accessories,135.99,147.65
2777,police green,PORTER CABLE,Hand Tools,72.74,286.91
2778,manage see,STANLEY,Accessories,48.42,258.13
2779,turn American,BLACK+DECKER,Accessories,65.04,60.67
2780,something man,CRAFTSMAN,Outdoor,64.29,28.34
2781,recently moment,BLACK+DECKER,Accessories,50.16,281.39
2782,quickly truth,DEWALT,Power Tools,47.6,167.49
2783,hour public,BLACK+DECKER,Power Tools,130.55,170.59
2784,third understand,DEWALT,Outdoor,19.78,238.6
2785,teach doctor,DEWALT,Hand Tools,104.87,108.11
2786,manage manager,CRAFTSMAN,Hand Tools,34.19,154.93
2787,science possible,BOSTITCH,Hand Tools,58.23,291.23
2788,anything whom,STANLEY,Power Tools,18.62,208.2
2789,direction debate,BLACK+DECKER,Hand Tools,47.8,63.05
2790,important tell,DEWALT,Hand Tools,117.58,57.3
2791,wait recently,BLACK+DECKER,Outdoor,133.9,77.19
2792,share thus,BOSTITCH,Hand Tools,41.01,234.68
2793,real six,STANLEY,Power Tools,74.9,102.71
2794,order report,BOSTITCH,Power Tools,75.85,25.99
2795,present view,STANLEY,Power Tools,132.3,284.37
2796,pass production,PORTER CABLE,Outdoor,116.79,67.52
2797,science budget,STANLEY,Outdoor,81.83,22.68
2798,or tonight,CRAFTSMAN,Accessories,103.9,86.4
2799,Mr conference,BOSTITCH,Hand Tools,128.63,85.81
2800,step sea,DEWALT,Outdoor,11.34,138.16
